O43174	0.98	0.98	0.01	0.98	0.5
P35218	0.99	0.67	0.01	0.99	0.5
P51617	0.99	0.93	0.01	0.93	0.5
Q9HBY8	0.98	0.96	0.01	0.96	0.5
P07478	0.02	0.02	0.01	0.02	0.5
P48443	0.77	0.77	0.01	0.77	0.5
P28702	0.14	0.14	0.01	0.14	0.5
P14324	0.99	0.99	0.01	0.99	0.5
Q9Y271	0.85	0.85	0.01	0.85	0.5
P49759	0.99	0.99	0.01	0.99	0.5
P27986	0.98	0.95	0.01	0.95	0.5
P35030	0.65	0.65	0.01	0.65	0.5
Q16769	0.99	0.99	0.01	0.99	0.5
Q15139	0.99	0.58	0.01	0.58	0.5
P11473	0.68	0.68	0.01	0.68	0.5
P13866	0.21	0.21	0.01	0.21	0.5
P78368	0.99	0.98	0.01	0.99	0.5
P29376	0.99	0.99	0.01	0.99	0.5
Q9Y5Y6	0.93	0.93	0.01	0.93	0.5
Q7KZI7	0.99	0.06	0.01	0.73	0.5
P29317	0.97	0.43	0.01	0.43	0.5
P10276	0.99	0.23	0.01	0.23	0.5
P16581	0.01	0.01	0.01	0.01	0.5
O95263	0.98	0.98	0.01	0.98	0.5
Q9H2K2	0.97	0.84	0.01	0.84	0.5
Q13882	0.97	0.05	0.01	0.25	0.5
Q13976	0.99	0.99	0.01	0.99	0.5
P48147	0.99	0.99	0.01	0.99	0.5
P08648	0.99	0.99	0.01	0.99	0.5
P30279	0.69	0.04	0.01	0.04	0.5
O14672	0.95	0.56	0.01	0.56	0.5
O43781	0.99	0.98	0.01	0.99	0.5
Q8N1Q1	0.99	0.99	0.01	0.99	0.5
Q9NYK1	0.21	0.21	0.01	0.21	0.5
P21918	0.99	0.99	0.01	0.99	0.5
P32745	0.99	0.99	0.01	0.99	0.5
P22748	0.99	0.99	0.01	0.99	0.5
P35610	0.97	0.97	0.01	0.97	0.5
P16591	0.99	0.07	0.01	0.99	0.5
O14746	0.93	0.9	0.01	0.9	0.5
P30281	0.55	0.09	0.01	0.55	0.5
Q14790	0.99	0.13	0.01	0.13	0.5
O75173	0.92	0.16	0.01	0.16	0.5
P08922	0.99	0.94	0.01	0.97	0.5
O00408	0.07	0.07	0.01	0.07	0.5
Q14289	0.99	0.96	0.01	0.98	0.5
P16083	0.99	0.96	0.01	0.96	0.5
Q13085	0.98	0.98	0.01	0.98	0.5
Q04912	0.99	0.98	0.01	0.98	0.5
Q99685	0.99	0.99	0.01	0.99	0.5
P54289	0.95	0.95	0.01	0.95	0.5
Q04609	0.99	0.99	0.01	0.99	0.5
P51955	0.93	0.93	0.01	0.93	0.5
Q7L7X3	0.99	0.99	0.01	0.99	0.5
P51685	0.99	0.99	0.01	0.99	0.5
P30926	0.99	0.99	0.01	0.99	0.5
P49146	0.99	0.99	0.01	0.99	0.5
O96013	0.99	0.84	0.01	0.89	0.5
Q9UHD2	0.98	0.98	0.01	0.98	0.5
P41279	0.02	0.02	0.01	0.02	0.5
Q9BZL6	0.99	0.98	0.01	0.99	0.5
P00740	0.02	0.02	0.01	0.02	0.5
P27448	0.99	0.98	0.01	0.98	0.5
P49336	0.99	0.99	0.01	0.99	0.5
P25024	0.01	0.01	0.01	0.01	0.5
Q05469	0.99	0.91	0.01	0.91	0.5
P47712	0.01	0.01	0.01	0.01	0.5
P18084	0.98	0.98	0.01	0.98	0.5
P13631	0.87	0.87	0.01	0.87	0.5
P61073	0.96	0.04	0.01	0.04	0.5
Q07820	0.99	0.99	0.01	0.99	0.5
P17655	0.69	0.69	0.01	0.69	0.5
P17706	0.98	0.98	0.01	0.98	0.5
P23141	0.99	0.99	0.01	0.99	0.5
P37268	0.94	0.37	0.01	0.37	0.5
P19634	0.55	0.55	0.01	0.55	0.5
P21730	0.97	0.97	0.01	0.97	0.5
Q9GZT9	0.01	0.01	0.01	0.01	0.5
P08912	0.99	0.99	0.01	0.99	0.5
Q13557	0.99	0.52	0.01	0.98	0.5
P37058	0.99	0.99	0.01	0.99	0.5
P21980	0.99	0.99	0.01	0.99	0.5
P05129	0.98	0.69	0.01	0.98	0.5
P55157	0.13	0.13	0.01	0.13	0.5
A5X5Y0	0.99	0.99	0.01	0.99	0.5
Q70Z44	0.99	0.99	0.01	0.99	0.5
Q8WXA8	0.99	0.99	0.01	0.99	0.5
P30874	0.99	0.99	0.01	0.99	0.5
P35346	0.98	0.98	0.01	0.98	0.5
P28482	0.99	0.98	0.01	0.99	0.5
O95264	0.99	0.98	0.01	0.99	0.5
O15111	0.99	0.92	0.01	0.92	0.5
O75582	0.99	0.68	0.01	0.68	0.5
Q86TI2	0.98	0.98	0.01	0.98	0.5
P04035	0.01	0.01	0.01	0.01	0.5
Q16572	0.99	0.98	0.01	0.98	0.5
P32247	0.99	0.99	0.01	0.99	0.5
P08842	0.99	0.99	0.01	0.99	0.5
P11387	0.99	0.99	0.01	0.99	0.5
Q12908	0.01	0.01	0.01	0.01	0.5
P00491	0.99	0.99	0.01	0.99	0.5
Q9H4B4	0.99	0.88	0.01	0.98	0.5
P53667	0.99	0.98	0.01	0.98	0.5
Q00975	0.99	0.98	0.01	0.98	0.5
Q9UKP6	0.99	0.97	0.01	0.97	0.5
P32297	0.99	0.99	0.01	0.99	0.5
P48729	0.99	0.99	0.01	0.99	0.5
P11274	0.99	0.99	0.01	0.99	0.5
P10826	0.81	0.81	0.01	0.81	0.5
Q8NE63	0.99	0.99	0.01	0.99	0.5
P42685	0.99	0.99	0.01	0.99	0.5
Q9Y243	0.98	0.98	0.01	0.98	0.5
Q14680	0.99	0.93	0.01	0.98	0.5
P24723	0.95	0.77	0.01	0.77	0.5
P22607	0.99	0.91	0.01	0.91	0.5
Q00653	0.99	0.99	0.01	0.99	0.5
Q02156	0.99	0.94	0.01	0.94	0.5
P32238	0.99	0.99	0.01	0.99	0.5
Q9H2G2	0.99	0.95	0.01	0.99	0.5
P10827	0.96	0.76	0.01	0.76	0.5
Q06187	0.99	0.96	0.01	0.96	0.5
Q99808	0.99	0.77	0.01	0.99	0.5
Q9HBH9	0.99	0.97	0.01	0.99	0.5
P53778	0.99	0.98	0.01	0.98	0.5
Q13131	0.99	0.99	0.01	0.99	0.5
Q96RJ0	0.99	0.99	0.01	0.99	0.5
Q8N4C8	0.99	0.83	0.01	0.94	0.5
P19838	0.99	0.99	0.01	0.99	0.5
Q9NWZ3	0.99	0.98	0.01	0.99	0.5
P14555	0.98	0.03	0.01	0.43	0.5
Q16620	0.99	0.99	0.01	0.99	0.5
P34995	0.99	0.99	0.01	0.99	0.5
Q9Y463	0.99	0.97	0.01	0.99	0.5
P47900	0.99	0.99	0.01	0.99	0.5
P05067	0.98	0.98	0.01	0.98	0.5
P51679	0.99	0.91	0.01	0.99	0.5
Q04206	0.99	0.98	0.01	0.99	0.5
Q06418	0.99	0.99	0.01	0.99	0.5
P33032	0.99	0.99	0.01	0.99	0.5
Q9UNA0	0.99	0.99	0.01	0.99	0.5
P40238	0.99	0.99	0.01	0.99	0.5
Q9H228	0.99	0.99	0.01	0.99	0.5
Q16513	0.99	0.99	0.01	0.99	0.5
Q9UHL4	0.99	0.99	0.01	0.99	0.5
Q8WW43	0.99	0.99	0.01	0.99	0.5
Q96BI3	0.99	0.99	0.01	0.99	0.5
Q92542	0.99	0.99	0.01	0.99	0.5
Q9NZ42	0.99	0.99	0.01	0.99	0.5
P47901	0.99	0.99	0.01	0.99	0.5
Q8TDU6	0.99	0.99	0.01	0.99	0.5
Q15661	0.98	0.98	0.01	0.98	0.5
P42330	0.99	0.99	0.01	0.99	0.5
Q07912	0.99	0.99	0.01	0.99	0.5
P49810	0.93	0.93	0.01	0.93	0.5
P18089	0.99	0.99	0.01	0.99	0.5
P22001	0.99	0.91	0.01	0.91	0.5
P48730	0.99	0.99	0.01	0.99	0.5
P49768	0.99	0.99	0.01	0.99	0.5
P09237	0.99	0.99	0.01	0.99	0.5
Q16288	0.99	0.99	0.01	0.99	0.5
P08631	0.99	0.91	0.01	0.91	0.5
P14061	0.99	0.99	0.01	0.99	0.5
Q05586	0.99	0.99	0.01	0.99	0.5
Q9UEE5	0.99	0.99	0.01	0.99	0.5
Q13946	0.99	0.99	0.01	0.99	0.5
P43490	0.99	0.99	0.01	0.99	0.5
P42892	0.99	0.99	0.01	0.99	0.5
P51817	0.99	0.99	0.01	0.99	0.5
O43193	0.99	0.99	0.01	0.99	0.5
P37059	0.99	0.99	0.01	0.99	0.5
O94806	0.99	0.99	0.01	0.99	0.5
P05771	0.99	0.97	0.01	0.97	0.5
Q6V1X1	0.99	0.99	0.01	0.99	0.5
P00747	0.99	0.91	0.01	0.91	0.5
O95822	0.89	0.83	0.01	0.89	0.5
P09467	0.97	0.97	0.01	0.97	0.5
Q13224	0.99	0.99	0.01	0.99	0.5
P54760	0.98	0.88	0.01	0.98	0.5
Q13188	0.99	0.99	0.01	0.99	0.5
P53609	0.99	0.12	0.01	0.12	0.5
P51451	0.99	0.99	0.01	0.99	0.5
O15264	0.99	0.99	0.01	0.99	0.5
P50613	0.99	0.99	0.01	0.99	0.5
Q07817	0.98	0.02	0.01	0.02	0.5
Q00987	0.99	0.99	0.01	0.99	0.5
P68400	0.99	0.99	0.01	0.99	0.5
P30530	0.99	0.99	0.01	0.99	0.5
Q9H2X6	0.99	0.99	0.01	0.99	0.5
Q15759	0.99	0.99	0.01	0.99	0.5
Q02127	0.99	0.99	0.01	0.99	0.5
Q01726	0.98	0.98	0.01	0.98	0.5
P13726	0.99	0.99	0.01	0.99	0.5
Q99500	0.99	0.99	0.01	0.99	0.5
P55210	0.94	0.58	0.01	0.58	0.5
P42785	0.99	0.99	0.01	0.99	0.5
P08473	0.99	0.99	0.01	0.99	0.5
Q13370	0.99	0.99	0.01	0.99	0.5
P20292	0.8	0.02	0.01	0.02	0.5
P06241	0.99	0.99	0.01	0.99	0.5
P08173	0.99	0.99	0.01	0.99	0.5
O00444	0.99	0.99	0.01	0.99	0.5
Q8WWL7	0.99	0.99	0.01	0.99	0.5
O95067	0.99	0.99	0.01	0.99	0.5
Q9Y4K4	0.99	0.99	0.01	0.99	0.5
Q86V86	0.99	0.99	0.01	0.99	0.5
P30291	0.94	0.94	0.01	0.94	0.5
P39900	0.99	0.97	0.01	0.97	0.5
O95977	0.99	0.99	0.01	0.99	0.5
Q08493	0.98	0.98	0.01	0.98	0.5
P29597	0.99	0.98	0.01	0.98	0.5
Q13093	0.95	0.06	0.01	0.06	0.5
P98170	0.99	0.99	0.01	0.99	0.5
P08238	0.99	0.99	0.01	0.99	0.5
O14684	0.99	0.99	0.01	0.99	0.5
P35408	0.99	0.99	0.01	0.99	0.5
P21397	0.99	0.99	0.01	0.99	0.5
P41968	0.99	0.99	0.01	0.99	0.5
O15530	0.99	0.99	0.01	0.99	0.5
Q05397	0.99	0.99	0.01	0.99	0.5
P31213	0.99	0.99	0.01	0.99	0.5
P23946	0.99	0.99	0.01	0.99	0.5
P05093	0.99	0.99	0.01	0.99	0.5
Q12851	0.99	0.99	0.01	0.99	0.5
Q8WUI4	0.99	0.97	0.01	0.97	0.5
O00767	0.99	0.99	0.01	0.99	0.5
Q9UKV0	0.99	0.87	0.01	0.9	0.5
Q9ULX7	0.99	0.99	0.01	0.99	0.5
P50750	0.99	0.99	0.01	0.99	0.5
Q96DB2	0.99	0.99	0.01	0.99	0.5
P10415	0.98	0.98	0.01	0.98	0.5
P23219	0.99	0.99	0.01	0.99	0.5
O43293	0.99	0.99	0.01	0.99	0.5
Q9Y5Z0	0.95	0.95	0.01	0.95	0.5
P10828	0.99	0.99	0.01	0.99	0.5
Q99835	0.99	0.99	0.01	0.99	0.5
P07900	0.98	0.98	0.01	0.98	0.5
Q5S007	0.99	0.99	0.01	0.99	0.5
P62942	0.99	0.99	0.01	0.99	0.5
Q9UQL6	0.99	0.97	0.01	0.97	0.5
P04818	0.99	0.99	0.01	0.99	0.5
Q13639	0.99	0.99	0.01	0.99	0.5
P51812	0.99	0.99	0.01	0.99	0.5
P08183	0.99	0.98	0.01	0.99	0.5
P23443	0.99	0.99	0.01	0.99	0.5
Q14432	0.99	0.98	0.01	0.98	0.5
P36544	0.99	0.99	0.01	0.99	0.5
O00763	0.99	0.99	0.01	0.99	0.5
P49760	0.99	0.99	0.01	0.99	0.5
P43166	0.99	0.99	0.01	0.99	0.5
P50052	0.98	0.98	0.01	0.98	0.5
P18405	0.99	0.99	0.01	0.99	0.5
Q96RI1	0.99	0.99	0.01	0.99	0.5
O43613	0.99	0.99	0.01	0.99	0.5
P25105	0.99	0.99	0.01	0.99	0.5
P07948	0.99	0.99	0.01	0.99	0.5
P13497	0.99	0.99	0.01	0.99	0.5
Q8TDS4	0.99	0.99	0.01	0.99	0.5
Q969S8	0.99	0.99	0.01	0.99	0.5
P17612	0.99	0.99	0.01	0.99	0.5
P04049	0.99	0.99	0.01	0.99	0.5
Q15722	0.99	0.99	0.01	0.99	0.5
P55263	0.99	0.99	0.01	0.99	0.5
O43614	0.99	0.88	0.01	0.97	0.5
P05107	0.99	0.86	0.01	0.86	0.5
P23458	0.99	0.35	0.01	0.35	0.5
P12821	0.99	0.99	0.01	0.99	0.5
P50281	0.99	0.99	0.01	0.99	0.5
P08235	0.99	0.99	0.01	0.99	0.5
P19793	0.97	0.97	0.01	0.97	0.5
O96017	0.99	0.99	0.01	0.99	0.5
P04629	0.99	0.99	0.01	0.99	0.5
P35557	0.99	0.99	0.01	0.99	0.5
P06213	0.99	0.99	0.01	0.99	0.5
P30411	0.84	0.03	0.01	0.03	0.5
P18825	0.99	0.99	0.01	0.99	0.5
Q14416	0.99	0.99	0.01	0.99	0.5
P43405	0.99	0.99	0.01	0.99	0.5
P41180	0.99	0.99	0.01	0.99	0.5
P26010	0.99	0.99	0.01	0.99	0.5
O14842	0.97	0.97	0.01	0.97	0.5
P22460	0.99	0.98	0.01	0.99	0.5
Q13258	0.98	0.9	0.01	0.9	0.5
P29475	0.99	0.99	0.01	0.99	0.5
P50579	0.99	0.95	0.01	0.95	0.5
P15538	0.99	0.99	0.01	0.99	0.5
P14635	0.99	0.99	0.01	0.99	0.5
P20701	0.99	0.81	0.01	0.81	0.5
P06737	0.99	0.99	0.01	0.99	0.5
P30518	0.99	0.99	0.01	0.99	0.5
P30559	0.99	0.99	0.01	0.99	0.5
P46098	0.99	0.99	0.01	0.99	0.5
O95819	0.99	0.99	0.01	0.99	0.5
P56524	0.99	0.98	0.01	0.98	0.5
P09960	0.99	0.99	0.01	0.99	0.5
P25929	0.99	0.99	0.01	0.99	0.5
P30556	0.6	0.01	0.01	0.03	0.5
P07949	0.99	0.99	0.01	0.99	0.5
P29371	0.99	0.99	0.01	0.99	0.5
P31751	0.99	0.99	0.01	0.99	0.5
O75907	0.99	0.99	0.01	0.99	0.5
P53350	0.99	0.99	0.01	0.99	0.5
P35228	0.99	0.91	0.01	0.99	0.5
P17252	0.99	0.99	0.01	0.99	0.5
Q13255	0.99	0.97	0.01	0.97	0.5
P78527	0.98	0.97	0.01	0.97	0.5
P08913	0.99	0.99	0.01	0.99	0.5
P29466	0.99	0.99	0.01	0.99	0.5
P25025	0.99	0.39	0.01	0.39	0.5
P07858	0.99	0.99	0.01	0.99	0.5
Q9P1W9	0.99	0.99	0.01	0.99	0.5
P16234	0.99	0.99	0.01	0.99	0.5
P00374	0.99	0.99	0.01	0.99	0.5
Q8TDV5	0.99	0.99	0.01	0.99	0.5
P11597	0.99	0.99	0.01	0.99	0.5
Q13133	0.99	0.99	0.01	0.99	0.5
P05362	0.98	0.97	0.01	0.97	0.5
P25116	0.98	0.96	0.01	0.96	0.5
P15121	0.99	0.99	0.01	0.99	0.5
P15056	0.99	0.99	0.01	0.99	0.5
P19099	0.99	0.99	0.01	0.99	0.5
Q13627	0.99	0.99	0.01	0.99	0.5
P00749	0.99	0.99	0.01	0.99	0.5
P08709	0.99	0.99	0.01	0.99	0.5
P12268	0.99	0.97	0.01	0.97	0.5
P17787	0.99	0.99	0.01	0.99	0.5
Q02750	0.99	0.99	0.01	0.99	0.5
P48067	0.99	0.99	0.01	0.99	0.5
Q02763	0.99	0.99	0.01	0.99	0.5
P43115	0.99	0.96	0.01	0.99	0.5
Q9UM73	0.99	0.99	0.01	0.99	0.5
P07384	0.99	0.99	0.01	0.99	0.5
O15379	0.99	0.99	0.01	0.99	0.5
P36897	0.99	0.99	0.01	0.99	0.5
P07339	0.99	0.98	0.01	0.98	0.5
P21728	0.99	0.98	0.01	0.99	0.5
Q08499	0.99	0.99	0.01	0.99	0.5
P35916	0.99	0.99	0.01	0.99	0.5
P21452	0.99	0.99	0.01	0.99	0.5
O96020	0.99	0.99	0.01	0.99	0.5
P32246	0.99	0.99	0.01	0.99	0.5
P55055	0.99	0.99	0.01	0.99	0.5
P49840	0.99	0.99	0.01	0.99	0.5
P37288	0.99	0.99	0.01	0.99	0.5
P53779	0.99	0.99	0.01	0.99	0.5
P43681	0.99	0.99	0.01	0.99	0.5
P06276	0.99	0.97	0.01	0.97	0.5
Q04759	0.99	0.66	0.01	0.66	0.5
Q9BY41	0.99	0.99	0.01	0.99	0.5
P49137	0.99	0.98	0.01	0.98	0.5
P24385	0.99	0.99	0.01	0.99	0.5
Q16602	0.99	0.96	0.01	0.96	0.5
P45984	0.99	0.99	0.01	0.99	0.5
P52732	0.99	0.99	0.01	0.99	0.5
P47869	0.99	0.99	0.01	0.99	0.5
P24530	0.99	0.99	0.01	0.99	0.5
O00311	0.99	0.99	0.01	0.99	0.5
P78396	0.99	0.99	0.01	0.99	0.5
P47871	0.99	0.99	0.01	0.99	0.5
Q05655	0.99	0.96	0.01	0.99	0.5
Q08881	0.99	0.89	0.01	0.99	0.5
P49286	0.99	0.99	0.01	0.99	0.5
O00519	0.99	0.99	0.01	0.99	0.5
Q15078	0.99	0.99	0.01	0.99	0.5
Q13464	0.99	0.99	0.01	0.99	0.5
P20248	0.99	0.99	0.01	0.99	0.5
Q92769	0.99	0.99	0.01	0.99	0.5
P32239	0.99	0.99	0.01	0.99	0.5
P48039	0.99	0.99	0.01	0.99	0.5
P49682	0.99	0.99	0.01	0.99	0.5
P18031	0.99	0.99	0.01	0.99	0.5
P25100	0.99	0.99	0.01	0.99	0.5
P27815	0.99	0.99	0.01	0.99	0.5
O14920	0.99	0.99	0.01	0.99	0.5
P24557	0.99	0.99	0.01	0.99	0.5
P31644	0.99	0.99	0.01	0.99	0.5
P42338	0.99	0.99	0.01	0.99	0.5
P34903	0.99	0.99	0.01	0.99	0.5
P31639	0.99	0.98	0.01	0.99	0.5
P52333	0.99	0.99	0.01	0.99	0.5
Q9HAZ1	0.99	0.99	0.01	0.99	0.5
P14867	0.99	0.99	0.01	0.99	0.5
P11362	0.99	0.99	0.01	0.99	0.5
P27338	0.99	0.99	0.01	0.99	0.5
P46663	0.99	0.99	0.01	0.99	0.5
P21731	0.99	0.99	0.01	0.99	0.5
P07477	0.99	0.99	0.01	0.99	0.5
Q9H3N8	0.99	0.99	0.01	0.99	0.5
P24864	0.99	0.99	0.01	0.99	0.5
Q9Y233	0.99	0.99	0.01	0.99	0.5
P42574	0.99	0.99	0.01	0.99	0.5
P07711	0.99	0.99	0.01	0.99	0.5
P41595	0.99	0.99	0.01	0.99	0.5
P10721	0.99	0.99	0.01	0.99	0.5
P35368	0.99	0.99	0.01	0.99	0.5
P11802	0.99	0.99	0.01	0.99	0.5
P09619	0.99	0.99	0.01	0.99	0.5
P22894	0.99	0.99	0.01	0.99	0.5
P45983	0.99	0.99	0.01	0.99	0.5
Q9H244	0.99	0.06	0.01	0.06	0.5
P35367	0.99	0.99	0.01	0.99	0.5
P34969	0.99	0.99	0.01	0.99	0.5
Q07343	0.99	0.99	0.01	0.99	0.5
P48736	0.99	0.99	0.01	0.99	0.5
P11309	0.99	0.99	0.01	0.99	0.5
P07333	0.99	0.99	0.01	0.99	0.5
P11511	0.99	0.99	0.01	0.99	0.5
P28222	0.99	0.99	0.01	0.99	0.5
P08069	0.99	0.99	0.01	0.99	0.5
P08588	0.99	0.99	0.01	0.99	0.5
O00329	0.99	0.99	0.01	0.99	0.5
O75116	0.99	0.99	0.01	0.99	0.5
O43570	0.99	0.99	0.01	0.99	0.5
Q9UBN7	0.99	0.99	0.01	0.99	0.5
P11229	0.99	0.99	0.01	0.99	0.5
P28472	0.99	0.99	0.01	0.99	0.5
P08172	0.99	0.99	0.01	0.99	0.5
P07550	0.99	0.99	0.01	0.99	0.5
Q03181	0.99	0.99	0.01	0.99	0.5
Q00535	0.99	0.99	0.01	0.99	0.5
P17948	0.99	0.99	0.01	0.99	0.5
P20309	0.99	0.99	0.01	0.99	0.5
P18507	0.99	0.99	0.01	0.99	0.5
P00519	0.99	0.99	0.01	0.99	0.5
P35348	0.99	0.99	0.01	0.99	0.5
P28221	0.99	0.99	0.01	0.99	0.5
P51677	0.99	0.99	0.01	0.99	0.5
P21453	0.99	0.99	0.01	0.99	0.5
P09917	0.99	0.99	0.01	0.99	0.5
P08246	0.99	0.99	0.01	0.99	0.5
P04626	0.99	0.99	0.01	0.99	0.5
P30968	0.99	0.95	0.01	0.95	0.5
P31749	0.99	0.99	0.01	0.99	0.5
P06493	0.99	0.99	0.01	0.99	0.5
O60674	0.99	0.99	0.01	0.99	0.5
P41146	0.99	0.99	0.01	0.99	0.5
O76074	0.99	0.99	0.01	0.99	0.5
Q92847	0.99	0.99	0.01	0.99	0.5
P42345	0.99	0.99	0.01	0.99	0.5
P36888	0.99	0.99	0.01	0.99	0.5
Q15761	0.99	0.99	0.01	0.99	0.5
P41594	0.99	0.99	0.01	0.99	0.5
P41597	0.99	0.99	0.01	0.99	0.5
P08514	0.99	0.99	0.01	0.99	0.5
P25101	0.99	0.99	0.01	0.99	0.5
P10275	0.99	0.99	0.01	0.99	0.5
P06756	0.99	0.99	0.01	0.99	0.5
P34913	0.99	0.99	0.01	0.99	0.5
Q9Y5Y4	0.99	0.99	0.01	0.99	0.5
Q96GD4	0.99	0.99	0.01	0.99	0.5
P22303	0.99	0.99	0.01	0.99	0.5
P49356	0.99	0.99	0.01	0.99	0.5
Q8NER1	0.99	0.99	0.01	0.99	0.5
P13945	0.99	0.99	0.01	0.99	0.5
P09874	0.99	0.99	0.01	0.99	0.5
Q07869	0.99	0.99	0.01	0.99	0.5
P49354	0.99	0.99	0.01	0.99	0.5
P05556	0.99	0.99	0.01	0.99	0.5
Q15858	0.99	0.94	0.01	0.94	0.5
Q16790	0.99	0.99	0.01	0.99	0.5
Q12809	0.99	0.99	0.01	0.99	0.5
P43235	0.99	0.99	0.01	0.99	0.5
P03372	0.99	0.99	0.01	0.99	0.5
P25774	0.99	0.99	0.01	0.99	0.5
P06239	0.99	0.99	0.01	0.99	0.5
P08254	0.99	0.99	0.01	0.99	0.5
P06401	0.99	0.99	0.01	0.99	0.5
P13612	0.99	0.99	0.01	0.99	0.5
Q01959	0.99	0.99	0.01	0.99	0.5
Q92731	0.99	0.99	0.01	0.99	0.5
P08581	0.99	0.99	0.01	0.99	0.5
P78536	0.99	0.99	0.01	0.99	0.5
O14965	0.99	0.99	0.01	0.99	0.5
P29275	0.99	0.99	0.01	0.99	0.5
P34998	0.99	0.99	0.01	0.99	0.5
O14757	0.99	0.99	0.01	0.99	0.5
P35354	0.99	0.99	0.01	0.99	0.5
P21917	0.99	0.99	0.01	0.99	0.5
Q99720	0.99	0.99	0.01	0.99	0.5
Q99572	0.99	0.99	0.01	0.99	0.5
P03956	0.99	0.99	0.01	0.99	0.5
P04150	0.99	0.99	0.01	0.99	0.5
P37231	0.99	0.99	0.01	0.99	0.5
P12931	0.99	0.99	0.01	0.99	0.5
P28335	0.99	0.99	0.01	0.99	0.5
P32245	0.99	0.99	0.01	0.99	0.5
P28845	0.99	0.99	0.01	0.99	0.5
P51681	0.99	0.99	0.01	0.99	0.5
P49841	0.99	0.99	0.01	0.99	0.5
P42336	0.99	0.99	0.01	0.99	0.5
Q13547	0.99	0.99	0.01	0.99	0.5
P23975	0.99	0.99	0.01	0.99	0.5
P00915	0.99	0.99	0.01	0.99	0.5
P50406	0.99	0.99	0.01	0.99	0.5
P14780	0.99	0.99	0.01	0.99	0.5
P28223	0.99	0.99	0.01	0.99	0.5
P25103	0.99	0.99	0.01	0.99	0.5
P45452	0.99	0.99	0.01	0.99	0.5
P05106	0.99	0.99	0.01	0.99	0.5
P35462	0.99	0.99	0.01	0.99	0.5
P56817	0.99	0.98	0.01	0.99	0.5
P41143	0.99	0.99	0.01	0.99	0.5
P08253	0.99	0.99	0.01	0.99	0.5
P41145	0.99	0.99	0.01	0.99	0.5
P00797	0.99	0.99	0.01	0.99	0.5
P24941	0.99	0.99	0.01	0.99	0.5
P35372	0.99	0.99	0.01	0.99	0.5
P30542	0.99	0.99	0.01	0.99	0.5
P08908	0.99	0.99	0.01	0.99	0.5
Q99705	0.99	0.99	0.01	0.99	0.5
P00533	0.99	0.99	0.01	0.99	0.5
P33765	0.99	0.99	0.01	0.99	0.5
P21554	0.99	0.99	0.01	0.99	0.5
P00734	0.99	0.99	0.01	0.99	0.5
P29274	0.99	0.99	0.01	0.99	0.5
Q9Y5N1	0.99	0.99	0.01	0.99	0.5
P27487	0.99	0.99	0.01	0.99	0.5
P34972	0.99	0.99	0.01	0.99	0.5
P31645	0.99	0.99	0.01	0.99	0.5
Q16539	0.99	0.99	0.01	0.99	0.5
P14416	0.99	0.99	0.01	0.99	0.5
P00918	0.99	0.99	0.01	0.99	0.5
P35968	0.99	0.99	0.01	0.99	0.5
P00742	0.99	0.99	0.01	0.99	0.5
P16444	0.01	0.01	0.01	0.01	0.5
Q07973	0.01	0.01	0.01	0.01	0.5
Q8NG68	0.01	0.01	0.01	0.01	0.5
Q8TBX8	0.01	0.01	0.01	0.01	0.5
P16444	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.5
Q07973	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.5
Q8NG68	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.5
Q8TBX8	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.5
P16444	1.00E-11	1.00E-11	1.00E-11	1.00E-11	0.5
Q07973	1.00E-11	1.00E-11	1.00E-11	1.00E-11	0.5
Q8NG68	1.00E-11	1.00E-11	1.00E-11	1.00E-11	0.5
Q8TBX8	1.00E-11	1.00E-11	1.00E-11	1.00E-11	0.5
Q8WTQ7	1.00E-11	1.00E-11	1.00E-11	1.00E-11	0.5
Q96S37	1.00E-11	1.00E-11	1.00E-11	1.00E-11	0.5
P14679	1.00E-11	1.00E-11	1.00E-11	1.00E-11	0.5
P28062	1.00E-11	1.00E-11	1.00E-11	1.00E-11	0.5
P17931	1.00E-11	1.00E-11	1.00E-11	1.00E-11	0.5
P17931	1.00E-47	1.00E-47	1.00E-47	1.00E-47	0.5
P17931	1.00E-47	1.00E-47	1.00E-47	1.00E-47	0.5
P16444	1.00E-47	1.00E-47	1.00E-47	1.00E-47	0.5
Q07973	1.00E-47	1.00E-47	1.00E-47	1.00E-47	0.5
Q8NG68	1.00E-47	1.00E-47	1.00E-47	1.00E-47	0.5
Q8TBX8	1.00E-47	1.00E-47	1.00E-47	1.00E-47	0.5
Q8WTQ7	1.00E-47	1.00E-47	1.00E-47	1.00E-47	0.5
Q96S37	1.00E-47	1.00E-47	1.00E-47	1.00E-47	0.5
P14679	1.00E-47	1.00E-47	1.00E-47	1.00E-47	0.5
P28062	1.00E-47	1.00E-47	1.00E-47	1.00E-47	0.5
P36896	1.00E-47	1.00E-47	1.00E-47	1.00E-47	0.5
O00222	1.00E-47	1.00E-47	1.00E-47	1.00E-47	0.5
Q9UF33	1.00E-47	1.00E-47	1.00E-47	1.00E-47	0.5
P54764	1.00E-47	1.00E-47	1.00E-47	1.00E-47	0.5
